node,2812430978,POINT (-1.4373433 52.9012028),,,,,,,,,,,Garfield House,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,2812430991,POINT (-1.4372842 52.9014884),,,,,,,,,,,Riversdale,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,2815532503,POINT (-1.211796 53.2104456),,,,,,,,,,,Langwith Junction Community Centre,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,2836455270,POINT (-1.2056628 53.2323306),,,,,NG20 9HD,Main Street,206,,,,Langwith Medical Centre,,,,,,,doctors,,,,,,,,,,,,,yes,,,,,,,,,
node,2971507788,POINT (-1.0376021 53.1804191),,,,,,,,,,,Rufford Ice House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,2976129972,POINT (-1.1516501 52.9617459),,,,,NG1 4EH,North Sherwood Street,191a,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,2994184378,POINT (-1.1487135 52.9646569),,,,,NG3 4GF,Elm Avenue,46,Nottingham,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,3042467544,POINT (-1.1786894 52.9430483),,,,,,,,,,,,,,,,,,,,,,,,building_pier,,,,,,,ruins,,,,,,,,,
node,3072156260,POINT (-1.171551 52.979135),,,,,NG7 7EU,Nottingham Road,359,Nottingham,,,,,,,,,,,,,,,,,,,,,,,terrace,,,,,,,,,
node,3211464972,POINT (-1.2370241 53.125194),,,,,,,,,,,Rumble Tums,,,,,,,fast_food,,,,,,,,,,,,,caravan,,,,,,,,,
node,3224868432,POINT (-1.437459 52.9346806),,,,,DE21 4HQ,Marjorie Road,2,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868433,POINT (-1.4375797 52.9346991),,,,,DE21 4HQ,Marjorie Road,4,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868434,POINT (-1.4377232 52.9347137),,,,,DE21 4HQ,Marjorie Road,6,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868435,POINT (-1.437805 52.9347177),,,,,DE21 4HQ,Marjorie Road,8,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868436,POINT (-1.4379257 52.934725),,,,,DE21 4HQ,Marjorie Road,10,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868437,POINT (-1.4381617 52.9347517),,,,,DE21 4HQ,Marjorie Road,14,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868438,POINT (-1.4380316 52.9347396),,,,,DE21 4HQ,Marjorie Road,12,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868439,POINT (-1.4382636 52.9347582),,,,,DE21 4HQ,Marjorie Road,16,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868440,POINT (-1.4391635 52.9348552),,,,,DE21 4HQ,Marjorie Road,24,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868441,POINT (-1.4390508 52.9348463),,,,,DE21 4HQ,Marjorie Road,22,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868442,POINT (-1.4389369 52.9348358),,,,,DE21 4HQ,Marjorie Road,20,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868443,POINT (-1.438733 52.9348034),,,,,DE21 4HQ,Marjorie Road,18,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868444,POINT (-1.4392694 52.9348737),,,,,DE21 4HQ,Marjorie Road,26,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868445,POINT (-1.4393861 52.9348867),,,,,DE21 4HQ,Marjorie Road,28,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868446,POINT (-1.439484 52.934898),,,,,DE21 4HQ,Marjorie Road,30,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868447,POINT (-1.439712 52.9349311),,,,,DE21 4HQ,Marjorie Road,32,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868448,POINT (-1.4377781 52.9344672),,,,,DE21 4HQ,Marjorie Road,3,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868449,POINT (-1.4378787 52.9344761),,,,,DE21 4HQ,Marjorie Road,5,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868450,POINT (-1.4379954 52.9344849),,,,,DE21 4HQ,Marjorie Road,7,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868451,POINT (-1.4380987 52.9344995),,,,,DE21 4HQ,Marjorie Road,9,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868452,POINT (-1.4382261 52.9345132),,,,,DE21 4HQ,Marjorie Road,13,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868453,POINT (-1.4383186 52.9345229),,,,,DE21 4HQ,Marjorie Road,15,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868454,POINT (-1.438446 52.9345262),,,,,DE21 4HQ,Marjorie Road,17,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868455,POINT (-1.4385546 52.9345383),,,,,DE21 4HQ,Marjorie Road,19,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868456,POINT (-1.4386794 52.9345504),,,,,DE21 4HQ,Marjorie Road,21,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868457,POINT (-1.4387786 52.9345617),,,,,DE21 4HQ,Marjorie Road,23,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868458,POINT (-1.4388966 52.9345771),,,,,DE21 4HQ,Marjorie Road,25,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868459,POINT (-1.4389985 52.9345844),,,,,DE21 4HQ,Marjorie Road,27,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224868460,POINT (-1.4391192 52.9346013),,,,,DE21 4HQ,Marjorie Road,29,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871161,POINT (-1.4392212 52.9346167),,,,,DE21 4HQ,Marjorie Road,31,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871162,POINT (-1.4393338 52.9346256),,,,,DE21 4HQ,Marjorie Road,33,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871163,POINT (-1.4394425 52.9346466),,,,,DE21 4HQ,Marjorie Road,35,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871164,POINT (-1.4395632 52.9346531),,,,,DE21 4HQ,Marjorie Road,37,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871165,POINT (-1.4396758 52.9346717),,,,,DE21 4HQ,Marjorie Road,39,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871166,POINT (-1.4397804 52.9346846),,,,,DE21 4HQ,Marjorie Road,41,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871167,POINT (-1.4403074 52.935028),,,,,DE21 4HN,Marjorie Road,34,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871168,POINT (-1.4404771 52.935042),,,,,DE21 4HN,Marjorie Road,36,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871169,POINT (-1.4405626 52.9350561),,,,,DE21 4HN,Marjorie Road,38,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871170,POINT (-1.4406869 52.9350795),,,,,DE21 4HN,Marjorie Road,40,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871171,POINT (-1.4407841 52.9350982),,,,,DE21 4HN,Marjorie Road,42,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871172,POINT (-1.4409123 52.9351154),,,,,DE21 4HN,Marjorie Road,44,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871173,POINT (-1.4409901 52.9351295),,,,,DE21 4HN,Marjorie Road,46,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871174,POINT (-1.4411157 52.9351568),,,,,DE21 4HN,Marjorie Road,48,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871175,POINT (-1.4412155 52.9351748),,,,,DE21 4HN,Marjorie Road,50,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871176,POINT (-1.4413347 52.9351997),,,,,DE21 4HN,Marjorie Road,52,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871177,POINT (-1.4414305 52.9352208),,,,,DE21 4HN,Marjorie Road,54,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871178,POINT (-1.4415367 52.9352427),,,,,DE21 4HN,Marjorie Road,56,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871179,POINT (-1.4416507 52.9352661),,,,,DE21 4HN,Marjorie Road,58,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871180,POINT (-1.4417544 52.9352864),,,,,DE21 4HN,Marjorie Road,60,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871181,POINT (-1.4418541 52.9353083),,,,,DE21 4HN,Marjorie Road,62,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871182,POINT (-1.4419824 52.9353356),,,,,DE21 4HN,Marjorie Road,64,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871183,POINT (-1.4420769 52.9353567),,,,,DE21 4HN,Marjorie Road,66,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871184,POINT (-1.4421754 52.9353762),,,,,DE21 4HN,Marjorie Road,68,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871185,POINT (-1.4422855 52.9354004),,,,,DE21 4HN,Marjorie Road,70,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871186,POINT (-1.4424008 52.9354199),,,,,DE21 4HN,Marjorie Road,72,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871187,POINT (-1.4425005 52.9354402),,,,,DE21 4HN,Marjorie Road,74,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871188,POINT (-1.4426093 52.935466),,,,,DE21 4HN,Marjorie Road,76,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871189,POINT (-1.4427195 52.935491),,,,,DE21 4HN,Marjorie Road,78,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871190,POINT (-1.4428438 52.9355074),,,,,DE21 4HN,Marjorie Road,80,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871191,POINT (-1.4429345 52.9355261),,,,,DE21 4HN,Marjorie Road,82,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871192,POINT (-1.4430537 52.9355409),,,,,DE21 4HN,Marjorie Road,84,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871193,POINT (-1.4431521 52.9355597),,,,,DE21 4HN,Marjorie Road,86,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871194,POINT (-1.4432661 52.9355753),,,,,DE21 4HN,Marjorie Road,88,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871195,POINT (-1.4433607 52.9355878),,,,,DE21 4HN,Marjorie Road,90,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871196,POINT (-1.4434941 52.9356104),,,,,DE21 4HN,Marjorie Road,92,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871197,POINT (-1.4436003 52.9356214),,,,,DE21 4HN,Marjorie Road,94,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871198,POINT (-1.4447882 52.9357455),,,,,DE21 4HN,Marjorie Road,106,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871199,POINT (-1.4446626 52.9357424),,,,,DE21 4HN,Marjorie Road,104,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871200,POINT (-1.4445525 52.9357314),,,,,DE21 4HN,Marjorie Road,102,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871201,POINT (-1.4444437 52.9357221),,,,,DE21 4HN,Marjorie Road,100,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871202,POINT (-1.4437623 52.9356456),,,,,DE21 4HN,Marjorie Road,96,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224871203,POINT (-1.443862 52.935676),,,,,DE21 4HN,Marjorie Road,98,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915568,POINT (-1.4398792 52.9346988),,,,,DE21 4HP,Marjorie Road,43,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915569,POINT (-1.4400047 52.9347148),,,,,DE21 4HP,Marjorie Road,45,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915570,POINT (-1.4400908 52.9347314),,,,,DE21 4HP,Marjorie Road,47,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915571,POINT (-1.4402462 52.9347485),,,,,DE21 4HP,Marjorie Road,49,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915572,POINT (-1.4403498 52.9347673),,,,,DE21 4HP,Marjorie Road,51,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915573,POINT (-1.4404561 52.9347876),,,,,DE21 4HP,Marjorie Road,53,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915574,POINT (-1.4405545 52.9348094),,,,,DE21 4HP,Marjorie Road,55,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915575,POINT (-1.4406633 52.9348173),,,,,DE21 4HP,Marjorie Road,57,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915576,POINT (-1.4407644 52.9348407),,,,,DE21 4HP,Marjorie Road,59,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915577,POINT (-1.4408758 52.9348547),,,,,DE21 4HP,Marjorie Road,61,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915578,POINT (-1.4409872 52.934886),,,,,DE21 4HP,Marjorie Road,63,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915579,POINT (-1.4410934 52.9349016),,,,,DE21 4HP,Marjorie Road,65,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915580,POINT (-1.4412074 52.934925),,,,,DE21 4HP,Marjorie Road,67,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915581,POINT (-1.4413085 52.9349453),,,,,DE21 4HP,Marjorie Road,69,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915582,POINT (-1.4414199 52.9349703),,,,,DE21 4HP,Marjorie Road,71,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915583,POINT (-1.4415183 52.9349843),,,,,DE21 4HP,Marjorie Road,73,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915584,POINT (-1.4416349 52.935014),,,,,DE21 4HP,Marjorie Road,75,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915585,POINT (-1.4417437 52.9350359),,,,,DE21 4HP,Marjorie Road,77,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915586,POINT (-1.4418344 52.9350577),,,,,DE21 4HP,Marjorie Road,79,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915587,POINT (-1.4419536 52.9350905),,,,,DE21 4HP,Marjorie Road,81,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915588,POINT (-1.4420442 52.935114),,,,,DE21 4HP,Marjorie Road,83,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915589,POINT (-1.4421634 52.9351311),,,,,DE21 4HP,Marjorie Road,85,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915590,POINT (-1.4422748 52.9351561),,,,,DE21 4HP,Marjorie Road,87,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915591,POINT (-1.4423655 52.9351764),,,,,DE21 4HP,Marjorie Road,89,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915592,POINT (-1.4424743 52.9352014),,,,,DE21 4HP,Marjorie Road,91,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915593,POINT (-1.4426091 52.9352076),,,,,DE21 4HP,Marjorie Road,93,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915594,POINT (-1.4427049 52.9352358),,,,,DE21 4HP,Marjorie Road,95,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915595,POINT (-1.4428267 52.9352561),,,,,DE21 4HP,Marjorie Road,97,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915596,POINT (-1.4429277 52.9352717),,,,,DE21 4HP,Marjorie Road,99,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915597,POINT (-1.4430417 52.935292),,,,,DE21 4HP,Marjorie Road,101,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915598,POINT (-1.4431402 52.9353123),,,,,DE21 4HP,Marjorie Road,103,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915599,POINT (-1.443249 52.9353248),,,,,DE21 4HP,Marjorie Road,105,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915600,POINT (-1.4433449 52.9353435),,,,,DE21 4HP,Marjorie Road,107,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915601,POINT (-1.4434666 52.9353576),,,,,DE21 4HP,Marjorie Road,109,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915602,POINT (-1.4435599 52.9353732),,,,,DE21 4HP,Marjorie Road,111,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915603,POINT (-1.4436843 52.9353857),,,,,DE21 4HP,Marjorie Road,113,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915604,POINT (-1.4437827 52.9354091),,,,,DE21 4HP,Marjorie Road,115,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915605,POINT (-1.4439148 52.9354138),,,,,DE21 4HP,Marjorie Road,117,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915606,POINT (-1.4440211 52.9354263),,,,,DE21 4HP,Marjorie Road,119,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915607,POINT (-1.4441273 52.9354341),,,,,DE21 4HP,Marjorie Road,121,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915608,POINT (-1.4442309 52.9354528),,,,,DE21 4HP,Marjorie Road,123,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915609,POINT (-1.4443423 52.9354591),,,,,DE21 4HP,Marjorie Road,125,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915610,POINT (-1.4444589 52.9354747),,,,,DE21 4HP,Marjorie Road,127,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915611,POINT (-1.4445859 52.935495),,,,,DE21 4HP,Marjorie Road,129,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3224915612,POINT (-1.4447025 52.9355184),,,,,DE21 4HP,Marjorie Road,131,Derby,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3263358006,POINT (-1.2884572 52.9019514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,,,,,,,,
node,3293295415,POINT (-1.262698 52.9018185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garage,,,,,,,,,
node,3303379950,POINT (-1.2626812 52.8976627),,,,,,,,,,,,,,,,,,,,,,,,,,,,substation,,,utility_cabinet,,,,,,,,,
node,3313048161,POINT (-1.341711 53.1081585),,,,,,,,,,,,,,,Not actually a windmill,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,3315570167,POINT (-1.2697027 52.8825316),,,,,NG10 1PW,Dunbar Close,19,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570168,POINT (-1.2700976 52.8827338),,,,,NG10 1PW,Dunbar Close,2,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570169,POINT (-1.269827 52.8824883),,,,,NG10 1PW,Dunbar Close,21,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570170,POINT (-1.269921 52.8824344),,,,,NG10 1PW,Dunbar Close,23,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570171,POINT (-1.2713458 52.8822248),,,,,,Dunbar Close,24,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570172,POINT (-1.2714263 52.88233),,,,,,Dunbar Close,26;28,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570173,POINT (-1.2714799 52.8824368),,,,,,Dunbar Close,30;32,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570174,POINT (-1.2700235 52.8826488),,,,,NG10 1PW,Dunbar Close,4,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570175,POINT (-1.27126 52.8820046),,,,,,Dunbar Close,65;67,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570176,POINT (-1.2714719 52.882033),,,,,,Dunbar Close,69;71,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570177,POINT (-1.2716999 52.882033),,,,,,Dunbar Close,73;75,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570178,POINT (-1.271918 52.8820112),,,,,,Dunbar Close,77;79,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570179,POINT (-1.2720915 52.8820213),,,,,,Dunbar Close,81,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570180,POINT (-1.2724484 52.8823073),,,,,,Dunbar Close,83,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570181,POINT (-1.2723116 52.8822701),,,,,,Dunbar Close,85;87,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570182,POINT (-1.2721909 52.8822345),,,,,,Dunbar Close,89,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570183,POINT (-1.2717644 52.8822021),,,,,,Dunbar Close,91,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570184,POINT (-1.2718116 52.8823053),,,,,,Dunbar Close,93;95,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3315570185,POINT (-1.2718528 52.8824368),,,,,NG10 1PW,Dunbar Close,97;99,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3350928052,POINT (-1.2236621 52.9227247),,,,,,Grove Avenue,31,Nottingham,Phie Liam House,,,,,,New build (Feb 15),,,,,,,,,,,,,,,,house,,,,,,,,,
node,3350928053,POINT (-1.2237979 52.9228138),,,,,,Grove Avenue,33,Nottingham,,,,,,,This is not the house shown on Bing imagery - new build (2015-02-14),,,,,,,,,,,,,,,,house,,,,,,,,,
node,3378199967,POINT (-1.1291773 52.9553724),,,,,NG3 2BU,Windmill Close,1;3,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3378199972,POINT (-1.1290526 52.9554387),,,,,NG3 2BU,Windmill Close,5;7,Nottingham,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,3416356774,POINT (-1.2393996 52.9392933),,,,,NG9 3NG,Holyrood Court,1,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356775,POINT (-1.2389245 52.9392979),,,,,NG9 3NG,Holyrood Court,10,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356776,POINT (-1.2387395 52.9392359),,,,,NG9 3NG,Holyrood Court,11,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356777,POINT (-1.2387196 52.9392868),,,,,NG9 3NG,Holyrood Court,12,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356778,POINT (-1.2393603 52.9393346),,,,,NG9 3NG,Holyrood Court,2,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356779,POINT (-1.239188 52.9392891),,,,,NG9 3NG,Holyrood Court,3,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356780,POINT (-1.2391814 52.9393212),,,,,NG9 3NG,Holyrood Court,4,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356781,POINT (-1.2391761 52.9392879),,,,,NG9 3NG,Holyrood Court,5,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356782,POINT (-1.2391426 52.939318),,,,,NG9 3NG,Holyrood Court,6,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356783,POINT (-1.2389687 52.9392705),,,,,NG9 3NG,Holyrood Court,7,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356784,POINT (-1.2389622 52.9393016),,,,,NG9 3NG,Holyrood Court,8,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3416356785,POINT (-1.2389578 52.9392698),,,,,NG9 3NG,Holyrood Court,9,Nottingham,,,,,,,,,,,,,,,,,,,,,,,detached,,,,,,,,,
node,3509165793,POINT (-1.130738 52.967981),,,,,,,,,,,Ransom Road Metering Station,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,3531310745,POINT (-1.0829611 52.9602132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,
node,3667172285,POINT (-1.1958954 53.0337973),,,,,,,,,,,,,,,,,,,,,,,,,,,,substation,,,service,,,,,,,,,
